household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day,p_score
1668,대조,0,64,78,1879.24,104923,3,0,54,666.4,226,1,0,2,156.14,44.0,1,291.82,11.0,1,41.09,6.0,1,114.79,5.0,1,2.7882,5.2111,0.5944386597112332
1671,대조,0,35,35,1219.87,612,2,0,28,645.43,316,1,0,2,33.24,18.0,1,77.62,1.0,1,0.0,0.0,0,0.0,0.0,0,0.5936,1.3861,0.22316462101333037
1672,대조,0,49,59,1375.19,853,9,0,49,801.68,481,1,0,2,55.24,26.0,1,151.2,8.0,1,11.0,2.0,1,51.6,4.0,1,0.9864,2.7,0.4622493534679265
1675,처치,1,90,95,4603.02,44123,15,0,81,2194.21,998,1,0,7,121.36,70.0,1,259.07,7.0,1,83.85,41.0,1,163.64,4.0,1,2.1671,4.6262,0.6147815271209489
1678,처치,1,64,73,2424.57,9901,2,0,63,1537.96,544,1,0,3,11.67,6.0,1,20.16,2.0,1,11.67,6.0,1,20.16,2.0,1,0.2084,0.36,0.6522095967756892
1681,대조,0,72,81,2349.66,85337,1,0,68,1233.77,494,1,0,2,124.77,44.0,1,232.21,8.0,1,81.74,29.0,1,133.29,4.0,1,2.228,4.1466,0.741602550623209
1685,대조,0,68,75,809.5600000000001,384,20,0,61,437.8,203,1,0,2,56.05,11.0,1,81.42,7.0,1,50.48,8.0,1,65.0,3.0,1,1.0009,1.4539,0.43555511022387733
1686,대조,0,60,67,927.49,12652,4,0,52,307.96,168,1,0,1,38.72,23.0,1,161.09,13.0,1,29.83,18.0,1,108.68,7.0,1,0.6914,2.8766,0.48217575711143973
1689,처치,1,93,102,2183.25,105761,10,0,69,971.6,313,1,0,1,125.96,32.0,1,273.56,14.0,1,68.07,12.0,1,147.21,9.0,1,2.2493,4.885,0.7712008459240722
1692,처치,1,91,108,1487.27,62639,5,0,66,770.43,420,1,0,2,108.2,55.0,1,209.64,19.0,1,79.71000000000001,38.0,1,131.21,14.0,1,1.9321,3.7436,0.6308709806140406
1695,대조,0,120,139,1087.38,32929,1,0,73,400.79,267,1,0,1,6.49,3.0,1,23.31,9.0,1,6.49,3.0,1,19.74,7.0,1,0.1159,0.4162,0.689464900486876
1708,처치,1,43,46,2891.48,1505,1,0,43,1732.99,781,1,3,2,140.88,57.0,1,267.33,6.0,1,38.0,21.0,1,116.93,4.0,1,2.5157,4.7738,0.6970586928006234
1709,대조,0,68,79,1812.72,50820,5,0,59,992.91,436,1,0,1,64.9,35.0,1,113.19,2.0,1,0.0,0.0,0,0.0,0.0,0,1.1589,2.0212,0.6844300722244436
1717,처치,1,59,61,1140.53,531,6,0,60,811.16,344,1,0,0,151.55,60.0,1,215.31,10.0,1,103.14,39.0,1,132.79,5.0,1,2.7063,3.8448,0.6548935501937307
1723,처치,1,64,72,3811.66,20003,13,0,66,1105.28,380,1,0,2,115.54,49.0,1,367.52,8.0,1,55.67,23.0,1,239.22,3.0,1,2.0632,6.5629,0.7898653046928474
1729,대조,0,71,77,2652.62,6130,7,0,64,1272.65,574,1,0,6,32.15,19.0,1,113.09,4.0,1,19.84,16.0,1,60.14,1.0,1,0.5741,2.0195,0.4593084364193066
1731,처치,1,47,49,2148.94,37564,4,0,45,1209.59,690,1,0,4,115.38,58.0,1,292.87,5.0,1,0.0,0.0,0,0.0,0.0,0,2.0604,5.2298,0.39203602449150543
1732,처치,1,64,75,2726.58,1276,1,0,71,1658.72,716,1,1,3,203.1,100.0,1,385.55,16.0,1,123.9,66.0,1,254.16,10.0,1,3.6268,6.8848,0.7714273164563438
1733,대조,0,18,21,893.5600000000001,290,2,0,18,354.18,103,1,0,2,84.29,18.0,1,204.52,4.0,1,65.69,14.0,1,169.49,3.0,1,1.5052,3.6521,0.08653968651922203
1735,처치,1,52,58,2319.42,66416,2,0,40,1105.92,341,1,0,1,218.53,79.0,1,515.28,14.0,1,159.75,59.0,1,354.73,6.0,1,3.9023,9.2014,0.5756626808943892
1742,처치,1,238,244,1860.81,3391,3,0,154,799.2,290,1,0,2,40.78,17.0,1,178.5,24.0,1,26.89,12.0,1,121.81,16.0,1,0.7282,3.1875,0.9160133998473026
1745,처치,1,113,117,2383.28,1197,4,0,105,1481.02,543,1,0,5,13.97,5.0,1,13.97,1.0,1,0.0,0.0,0,0.0,0.0,0,0.2495,0.2495,0.7297557334762597
1746,처치,1,28,43,1890.43,16710,10,0,40,1158.77,342,1,0,1,123.85,45.0,1,260.92,5.0,1,50.49,20.0,1,129.18,3.0,1,2.2116,4.6593,0.506516651878881
1747,대조,0,60,73,2496.61,206216,3,0,39,1259.05,585,1,0,4,133.47,66.0,1,298.72,11.0,1,45.16,23.0,1,110.56,5.0,1,2.3834,5.3343,0.3711627556545768
1754,처치,1,139,169,3354.73,145901,3,0,126,1725.2,972,1,0,5,196.11,91.0,1,329.76,19.0,1,127.41,53.0,1,225.4,11.0,1,3.502,5.8886,0.8430243444423805
1756,처치,1,51,60,3177.39,149793,33,0,43,1467.06,601,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.43512998421429017
1761,처치,1,21,21,1311.58,557,2,0,20,871.32,334,1,0,0,35.52,16.0,1,78.17,3.0,1,0.0,0.0,0,0.0,0.0,0,0.6343,1.3959,0.22261635975062682
1768,대조,0,45,53,1000.67,7072,10,0,39,695.96,343,1,0,1,166.13,62.0,1,203.84,8.0,1,71.97,24.0,1,81.93,4.0,1,2.9666,3.64,0.35675842983354383
1772,처치,1,86,96,2376.5,1141,34,0,86,1162.34,502,1,0,3,32.2,12.0,1,76.38,1.0,1,0.0,0.0,0,0.0,0.0,0,0.575,1.3639,0.7435422438609398
1781,처치,1,80,84,2951.87,162715,8,0,57,1346.25,495,1,0,2,36.83,8.0,1,49.760000000000005,3.0,1,30.85,6.0,1,31.84,2.0,1,0.6577,0.8886,0.7013498275844786
1784,처치,1,34,35,1605.73,601,21,0,32,835.63,322,1,0,1,31.790000000000003,10.0,1,77.69,2.0,1,27.020000000000003,7.0,1,67.33,1.0,1,0.5677,1.3873,0.3583146835239609
1790,처치,1,39,39,1608.57,741,4,0,36,818.13,335,1,0,2,98.57,32.0,1,208.23,3.0,1,30.01,10.0,1,56.19,1.0,1,1.7602,3.7184,0.36373069814296627
1791,처치,1,100,108,2263.39,73322,1,0,89,1301.69,522,1,3,2,114.46,44.0,1,211.09,9.0,1,45.21,21.0,1,51.57,1.0,1,2.0439,3.7695,0.881363467315007
1792,대조,0,72,81,2337.51,125161,303,0,62,660.13,278,1,0,1,95.68,39.0,1,572.97,26.0,1,38.96,15.0,1,298.03,14.0,1,1.7086,10.2316,0.7062507387001634
1794,처치,1,57,60,2864.35,14866,1,0,54,1729.74,715,1,0,1,76.55,29.0,1,289.42,6.0,1,76.55,29.0,1,239.42,5.0,1,1.367,5.1682,0.7455307805556541
1798,대조,0,31,35,1979.82,975,6,0,32,1196.54,562,1,0,1,237.2,91.0,1,367.15,5.0,1,237.2,91.0,1,367.15,5.0,1,4.2357,6.5562,0.4191804774656726
1800,대조,0,60,70,3129.24,516571,8,0,39,984.63,404,1,0,1,50.46,20.0,1,215.99,7.0,1,10.9,7.0,1,62.78,3.0,1,0.9011,3.857,0.6181476813933537
1808,대조,0,69,76,1482.16,497,5,0,62,815.23,248,1,0,3,76.85,16.0,1,129.65,8.0,1,76.85,16.0,1,93.28,2.0,1,1.3723,2.3152,0.5279967852372495
1809,대조,0,41,47,1181.96,652,6,0,42,596.13,319,1,0,1,120.76,46.0,1,197.56,8.0,1,46.73,31.0,1,101.95,5.0,1,2.1564,3.5279,0.4297213011720527
1810,처치,1,192,219,3092.6,152887,1,0,97,643.38,501,1,0,2,129.52,80.0,1,510.26,30.0,1,54.54,40.0,1,274.39,14.0,1,2.3129,9.1118,0.8834644463926755
1812,처치,1,74,82,1552.48,35521,2,0,62,587.8,252,1,0,1,93.19,39.0,1,173.09,11.0,1,49.19,17.0,1,79.55,6.0,1,1.6641,3.0909,0.682590011198786
1814,처치,1,42,44,3245.63,11162,9,0,40,1627.78,555,1,0,1,95.18,36.0,1,157.89,2.0,1,67.91,27.0,1,105.56,1.0,1,1.6996,2.8195,0.6288666736835111
1815,대조,0,53,65,3035.82,165605,1,0,48,1237.83,548,1,0,0,286.42,123.0,1,759.63,15.0,1,88.09,43.0,1,310.94,7.0,1,5.1146,13.5648,0.7684564876562401
1816,처치,1,110,126,3058.15,170692,1,0,83,958.72,488,1,0,3,120.47,48.0,1,392.94,18.0,1,98.0,40.0,1,232.03,9.0,1,2.1512,7.0168,0.8034998869322968
1818,대조,0,35,42,999.81,513,2,0,33,554.69,227,1,0,1,0.0,0.0,0,50.86,6.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.9082,0.3024079677781793
1825,대조,0,37,42,1826.45,99676,6,0,28,655.98,252,1,0,1,0.0,0.0,0,5.39,1.0,1,0.0,0.0,0,5.39,1.0,1,0.0,0.0962,0.34713955442915095
1826,대조,0,75,82,1531.69,1102,5,0,70,868.69,524,1,0,1,101.68,54.0,1,161.45,13.0,1,28.78,16.0,1,42.12,6.0,1,1.8157,2.883,0.7188144960749902
1828,대조,0,75,86,5813.77,10225,17,0,77,2897.01,1062,1,0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.7022550788716714
1829,처치,1,221,279,5653.35,277836,3,0,217,2231.7200000000003,921,1,0,2,274.74,86.0,1,535.23,20.0,1,152.75,46.0,1,323.85,12.0,1,4.9061,9.5577,0.9829599551661438
1831,처치,1,104,121,4170.78,349774,1,0,82,2079.64,891,1,5,5,360.15,169.0,1,729.27,20.0,1,237.97,116.0,1,424.34,12.0,1,6.4312,13.0227,0.8462829226921633
1832,처치,1,44,45,1083.58,573,6,0,35,372.97,184,1,0,0,40.51,16.0,1,120.01,4.0,1,13.15,4.0,1,37.34,2.0,1,0.7234,2.143,0.39766158463832657
1840,처치,1,30,37,337.21,209,31,0,24,218.21,133,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.09408816497752755
1841,처치,1,26,26,1822.35,787,5,0,26,869.51,371,1,0,0,133.43,51.0,1,292.91,3.0,1,83.36,31.0,1,121.56,1.0,1,2.3827,5.2305,0.37653441293141726
1847,처치,1,73,80,2002.96,22490,4,0,68,942.77,423,1,0,1,104.88,37.0,1,224.78,10.0,1,65.08,20.0,1,147.05,7.0,1,1.8729,4.0139,0.7575208842141017
1849,처치,1,121,134,2115.91,1212,18,0,107,1219.0,657,1,0,2,155.31,50.0,1,350.03,14.0,1,110.86,37.0,1,264.37,10.0,1,2.7734,6.2505,0.8459322675635268
1856,처치,1,270,380,3828.62,11194,3,0,179,1861.48,868,1,8,5,174.59,82.0,1,448.94,36.0,1,79.67,36.0,1,227.94,15.0,1,3.1177,8.0168,0.9626566352904666
1857,대조,0,58,73,1705.68,90136,14,0,27,710.22,290,1,0,1,0.0,0.0,0,27.13,4.0,1,0.0,0.0,0,19.74,2.0,1,0.0,0.4845,0.3165095697833065
1858,처치,1,51,54,2372.73,1000,2,0,48,1298.11,609,1,0,1,135.27,49.0,1,210.95,4.0,1,65.39,22.0,1,73.86,1.0,1,2.4155,3.767,0.6584209633376128
1859,대조,0,27,30,1475.13,511,17,0,26,704.13,254,1,0,1,25.47,8.0,1,39.77,1.0,1,25.47,8.0,1,39.77,1.0,1,0.4548,0.7102,0.26210455838582114
1860,처치,1,47,51,689.95,27400,2,0,44,458.3,205,1,0,0,38.05,25.0,1,63.47,7.0,1,22.11,15.0,1,36.16,5.0,1,0.6795,1.1334,0.4126328935202696
1861,대조,0,85,109,1506.04,934,10,0,79,749.33,370,1,0,5,74.84,43.0,1,151.45,7.0,1,57.95,34.0,1,126.93,6.0,1,1.3364,2.7045,0.4989606053531853
1862,처치,1,108,136,2118.89,116510,12,0,100,994.87,429,1,0,4,2.0,3.0,1,17.1,2.0,1,0.0,0.0,0,11.11,1.0,1,0.0357,0.3054,0.7376264658980685
1865,처치,1,136,136,5720.56,2346,1,0,135,3208.83,1357,1,0,7,211.54,83.0,1,392.93,11.0,1,117.71,49.0,1,197.74,6.0,1,3.7775,7.0166,0.8527877683963351
1877,대조,0,51,56,1667.2,685,19,0,45,765.98,312,1,0,0,137.29,41.0,1,213.91,4.0,1,137.29,41.0,1,213.91,4.0,1,2.4516,3.8198,0.5969911666191453
1879,처치,1,212,236,4053.07,2540,3,0,205,1094.06,585,1,0,2,87.66,44.0,1,488.87,25.0,1,55.58,24.0,1,253.39,14.0,1,1.5654,8.7298,0.9742654860855519
1881,처치,1,86,97,2313.34,185005,1,0,81,915.14,442,1,0,1,58.75,32.0,1,265.18,10.0,1,29.81,18.0,1,95.6,4.0,1,1.0491,4.7354,0.8400925143588143
1883,처치,1,89,115,2211.15,13696,26,0,84,1010.24,421,1,0,5,55.36,25.0,1,129.79,5.0,1,46.38,21.0,1,83.44,2.0,1,0.9886,2.3177,0.6018870333657959
1887,대조,0,65,68,713.93,333,1,0,60,470.74,167,1,0,1,80.02000000000001,42.0,1,99.44,12.0,1,53.190000000000005,17.0,1,59.45,6.0,1,1.4289,1.7757,0.5016023098825569
1889,처치,1,36,38,1591.4,37016,29,0,28,758.5600000000001,294,1,0,1,0.0,0.0,0,24.23,2.0,1,0.0,0.0,0,8.87,1.0,1,0.0,0.4327,0.30021980146822963
1890,처치,1,31,34,1519.03,579,8,0,31,797.51,359,1,0,0,38.92,21.0,1,87.85,5.0,1,30.74,19.0,1,39.76,2.0,1,0.695,1.5687,0.4112837794031043
1895,대조,0,40,42,790.53,204,1,0,29,474.6,114,1,0,2,22.71,16.0,1,50.69,2.0,1,0.0,0.0,0,0.0,0.0,0,0.4055,0.9052,0.1756232768646955
1896,처치,1,83,94,2352.31,28805,2,0,68,1353.17,525,1,0,0,229.76,84.0,1,353.05,15.0,1,134.57,53.0,1,198.33,6.0,1,4.1029,6.3045,0.8332252045549099
1900,처치,1,41,41,6066.41,2002,3,0,38,2861.11,873,1,0,1,464.36,132.0,1,1248.98,8.0,1,309.61,90.0,1,637.21,4.0,1,8.2921,22.3032,0.7414407528907138
1905,처치,1,65,72,1591.39,20557,5,0,51,826.25,312,1,0,2,47.43,14.0,1,56.41,4.0,1,21.380000000000003,8.0,1,21.380000000000003,1.0,1,0.847,1.0073,0.5242370078641302
1911,처치,1,100,109,1356.23,179777,11,0,80,562.87,280,1,0,2,22.29,6.0,1,162.74,7.0,1,22.29,6.0,1,96.02,4.0,1,0.398,2.9061,0.6833619120176282
1912,대조,0,81,85,2031.94,1323,16,0,70,821.15,356,1,0,2,34.25,10.0,1,103.91,4.0,1,8.18,4.0,1,40.01,1.0,1,0.6116,1.8555,0.7019473252616596
1918,대조,0,47,55,2378.9,85670,86,0,42,1347.7,459,1,0,2,126.16,45.0,1,421.28,8.0,1,121.16,42.0,1,358.85,5.0,1,2.2529,7.5229,0.48493303474971355
1920,처치,1,63,65,1467.1,478,6,0,51,863.53,310,1,0,3,108.3,55.0,1,169.52,10.0,1,71.49,32.0,1,100.3,6.0,1,1.9339,3.0271,0.43144855926995346
1921,처치,1,82,90,1208.5,38323,11,0,76,788.28,388,1,1,1,142.6,58.0,1,212.66,10.0,1,56.75,14.0,1,89.12,2.0,1,2.5464,3.7975,0.745527980400349
1923,처치,1,112,131,3721.43,393266,2,0,78,1484.53,661,1,7,5,196.19,70.0,1,621.47,21.0,1,31.62,9.0,1,141.44,8.0,1,3.5034,11.0977,0.8303014148811874
1925,처치,1,96,108,2848.22,112929,6,0,79,1695.17,681,1,0,1,75.62,22.0,1,126.87,6.0,1,10.37,4.0,1,28.91,2.0,1,1.3504,2.2655,0.8504731095562449
1928,처치,1,94,97,2002.95,81772,6,0,78,906.35,484,1,0,4,92.1,46.0,1,153.96,7.0,1,58.83,23.0,1,78.55,3.0,1,1.6446,2.7493,0.63068784172522
1931,처치,1,76,90,1895.68,911,2,0,85,1464.6,677,1,0,2,171.76,70.0,1,205.11,6.0,1,112.65,37.0,1,128.53,2.0,1,3.0671,3.6627,0.7781689400169416
1932,처치,1,60,67,2611.99,238403,35,0,43,907.45,238,1,0,0,6.180000000000001,2.0,1,26.630000000000003,3.0,1,6.180000000000001,2.0,1,7.680000000000001,2.0,1,0.1104,0.4755,0.6676789115249937
1933,처치,1,60,76,1985.65,104496,21,0,49,814.17,388,1,0,1,43.39,27.0,1,78.82000000000001,3.0,1,43.39,27.0,1,78.82000000000001,3.0,1,0.7748,1.4075,0.6080220003974186
1937,처치,1,111,128,5363.55,26262,8,0,106,2784.33,1244,1,14,3,349.58,134.0,1,609.62,12.0,1,149.13,53.0,1,281.27,5.0,1,6.2425,10.8861,0.9611371751445896
1939,처치,1,50,56,2563.29,164499,13,0,35,865.79,383,1,0,2,186.04,88.0,1,557.9,10.0,1,148.61,70.0,1,425.64,6.0,1,3.3221,9.9625,0.4449770033272442
1940,대조,0,62,63,2093.29,1254,10,0,63,1225.47,712,1,0,2,33.62,21.0,1,93.17,5.0,1,2.94,3.0,1,15.28,1.0,1,0.6004,1.6638,0.6671428041948766
1941,처치,1,94,107,583.13,7202,2,0,83,331.82,209,1,0,1,33.67,19.0,1,58.72,11.0,1,24.35,13.0,1,46.15,7.0,1,0.6013,1.0486,0.6051806466673583
1942,처치,1,97,113,2168.03,25396,1,0,66,874.22,244,1,0,1,346.81,95.0,1,666.6800000000001,24.0,1,160.34,53.0,1,404.45,14.0,1,6.193,11.905,0.7737174598767017
1948,처치,1,56,57,1043.52,627,3,0,50,571.43,300,1,0,0,94.85,54.0,1,198.62,11.0,1,68.57,36.0,1,141.06,7.0,1,1.6938,3.5468,0.5623368545499098
1949,처치,1,31,38,1117.44,541,28,0,34,572.6,255,1,0,0,176.44,60.0,1,412.15,10.0,1,75.44,32.0,1,222.3,5.0,1,3.1507,7.3598,0.37032073162394885
1953,처치,1,78,93,2483.58,1001,1,0,68,1575.62,548,1,0,1,31.25,11.0,1,55.34,5.0,1,12.27,4.0,1,24.68,3.0,1,0.558,0.9882,0.8017194483228988
1957,처치,1,33,34,1330.0,551,20,0,26,681.14,243,1,0,1,197.74,68.0,1,455.1,6.0,1,143.64,48.0,1,329.93,4.0,1,3.5311,8.1268,0.24397012297727802
1959,대조,0,85,99,5285.42,438494,2,0,53,1806.01,839,1,1,3,0.0,0.0,0,41.0,1.0,1,0.0,0.0,0,41.0,1.0,1,0.0,0.7321,0.7816986654116297
1963,대조,0,41,42,1971.14,5363,21,0,38,1135.39,438,1,4,2,61.79,30.0,1,102.9,1.0,1,61.79,30.0,1,102.9,1.0,1,1.1034,1.8375,0.5473806216138756
1964,처치,1,52,55,1652.77,973,16,0,53,955.0,503,1,0,0,65.65,27.0,1,108.59,4.0,1,32.06,15.0,1,46.54,2.0,1,1.1723,1.9391,0.6669239480658717
1968,처치,1,61,67,1732.62,971,1,0,59,853.7,501,1,0,2,75.32000000000001,44.0,1,207.4,9.0,1,46.12,31.0,1,100.83,6.0,1,1.345,3.7036,0.6228241099298577
1969,처치,1,173,196,1754.3,1128,3,0,171,924.71,557,1,0,2,189.37,78.0,1,326.97,16.0,1,148.95,58.0,1,254.19,10.0,1,3.3816,5.8388,0.9253579406766691
1970,처치,1,51,60,1018.97,9088,3,0,40,526.97,230,1,0,0,19.86,3.0,1,23.33,3.0,1,13.98,2.0,1,13.98,2.0,1,0.3546,0.4166,0.455625628814404
1971,처치,1,118,142,4976.41,421826,22,0,80,1843.64,725,1,0,4,118.45,40.0,1,272.64,8.0,1,82.46,35.0,1,219.58,5.0,1,2.1152,4.8686,0.7974839942851754
1972,처치,1,76,102,1877.55,8161,2,0,75,868.86,395,1,0,2,76.69,32.0,1,163.14,8.0,1,31.22,14.0,1,76.14,5.0,1,1.3695,2.9132,0.7353017793278429
1974,처치,1,166,198,5266.0,237349,77,0,158,2386.37,966,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9334160893164153
1978,처치,1,75,81,1301.47,64537,17,0,54,478.68,270,1,0,5,9.28,6.0,1,64.9,4.0,1,5.5,4.0,1,48.36,3.0,1,0.1657,1.1589,0.29161079878840984
1979,처치,1,79,85,979.44,26036,9,0,67,506.8,270,1,0,2,28.950000000000003,21.0,1,30.93,6.0,1,15.68,11.0,1,15.68,3.0,1,0.517,0.5523,0.5344878845275519
1980,처치,1,43,46,3798.9,110132,1,0,32,1578.85,506,1,0,0,186.76,52.0,1,477.59,6.0,1,101.06,26.0,1,270.3,4.0,1,3.335,8.5284,0.6550418220573533
1981,대조,0,67,70,995.87,519,4,0,62,692.6,300,1,0,1,84.53,33.0,1,205.08,18.0,1,57.61,23.0,1,148.15,11.0,1,1.5095,3.6621,0.5795777005666279
1982,대조,0,113,126,3339.18,260106,2,0,79,1228.2,1027,1,0,2,216.76,169.0,1,548.63,23.0,1,100.96,85.0,1,260.11,11.0,1,3.8707,9.797,0.8399313864350052
1987,처치,1,51,54,1440.69,905,8,0,41,653.84,406,1,0,0,184.79,72.0,1,351.23,11.0,1,92.03,33.0,1,127.04,4.0,1,3.2998,6.272,0.5328544231385911
1988,대조,0,105,147,5823.74,351752,9,0,97,3583.07,1141,1,0,1,629.96,186.0,1,945.41,17.0,1,336.16,103.0,1,503.73,11.0,1,11.2493,16.8823,0.9411785236713515
1990,처치,1,87,104,3644.73,369556,12,0,66,1674.51,810,1,9,2,255.94,124.0,1,453.21,12.0,1,168.28,80.0,1,265.11,5.0,1,4.5704,8.093,0.8897505539730723
1993,대조,0,57,63,1111.62,50781,7,0,40,438.15,213,1,0,1,58.53,22.0,1,110.37,11.0,1,27.48,12.0,1,49.8,6.0,1,1.0452,1.9709,0.396905712915909
1996,처치,1,91,99,2232.86,729,2,0,73,828.35,266,1,0,1,66.98,17.0,1,196.83,11.0,1,32.34,6.0,1,101.94,6.0,1,1.1961,3.5148,0.8040717359162686
1998,처치,1,266,289,2117.11,1746,5,0,222,918.37,624,1,0,4,50.85,35.0,1,104.7,19.0,1,26.23,15.0,1,63.89,11.0,1,0.908,1.8696,0.9315558493864667
2002,대조,0,46,50,1833.98,64465,18,0,42,937.71,446,1,0,1,199.29,79.0,1,383.25,9.0,1,149.32,58.0,1,311.13,5.0,1,3.5588,6.8438,0.5164695887273096
2009,대조,0,30,33,1506.88,31504,271,0,22,524.37,177,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.18768212511825033
2011,처치,1,83,85,1086.0,560,10,0,77,670.2,276,1,2,2,82.78,45.0,1,133.84,10.0,1,49.32,24.0,1,82.01,4.0,1,1.4782,2.39,0.7018882895997929
2013,대조,0,80,93,1179.48,621,19,0,69,606.92,301,1,0,2,0.0,0.0,0,2.99,1.0,1,0.0,0.0,0,2.99,1.0,1,0.0,0.0534,0.5814478115478361
2014,대조,0,37,39,1156.13,647,8,0,35,709.97,290,1,0,1,15.52,6.0,1,25.97,2.0,1,4.74,4.0,1,11.52,1.0,1,0.2771,0.4638,0.34018671336330447
2016,대조,0,88,117,1585.96,1098,25,0,71,919.0,465,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6573725811306083
2018,처치,1,84,101,2358.52,1143,1,0,78,1205.51,514,1,0,2,370.45,130.0,1,764.05,25.0,1,161.84,54.0,1,329.33,13.0,1,6.6152,13.6438,0.7900876577910481
2021,대조,0,55,64,1175.82,506,21,0,49,549.29,172,1,0,1,56.56,25.0,1,94.09,6.0,1,29.43,11.0,1,39.0,4.0,1,1.01,1.6802,0.4873254835752078
2024,처치,1,73,81,3840.92,199929,2,0,60,1853.5,543,1,1,4,170.38,54.0,1,324.01,6.0,1,30.95,15.0,1,69.73,3.0,1,3.0425,5.7859,0.7143405303848827
2027,처치,1,103,123,1757.99,949,16,0,96,984.91,482,1,0,3,21.52,15.0,1,58.35,1.0,1,21.52,15.0,1,58.35,1.0,1,0.3843,1.042,0.7406207336997355
2032,대조,0,51,53,1129.92,54856,80,0,39,633.51,144,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.3562509913769514
2033,처치,1,77,93,2056.19,116866,3,0,66,905.0,301,1,0,0,94.84,38.0,1,184.28,6.0,1,94.84,38.0,1,184.28,6.0,1,1.6936,3.2907,0.804293462250423
2034,처치,1,84,99,2202.44,171457,6,0,68,1213.39,734,1,0,1,238.23,118.0,1,408.96,16.0,1,147.65,71.0,1,256.7,6.0,1,4.2541,7.3029,0.7720467525279388
2035,대조,0,49,66,1050.18,627,5,0,58,628.73,341,1,0,1,13.04,10.0,1,33.44,2.0,1,0.0,0.0,0,0.0,0.0,0,0.2329,0.5971,0.5578524279643574
2036,대조,0,29,31,2463.23,17243,5,0,30,1608.26,516,1,0,2,497.48,199.0,1,782.78,8.0,1,253.64,103.0,1,363.73,3.0,1,8.8836,13.9782,0.3714838261838721
2037,처치,1,71,80,1381.21,731,7,0,69,813.47,405,1,0,3,64.61,27.0,1,125.99,7.0,1,33.93,13.0,1,68.71000000000001,4.0,1,1.1538,2.2498,0.5578144588842838
2039,대조,0,28,41,1086.12,12627,467,0,30,567.02,245,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.22764604439001374
2041,처치,1,92,112,4807.46,131273,2,0,88,2270.09,733,1,1,2,427.13,116.0,1,792.36,17.0,1,290.5,87.0,1,485.18,10.0,1,7.6273,14.1493,0.9182315366738082
2043,대조,0,43,46,1258.07,10061,1,0,40,607.79,289,1,0,0,123.4,64.0,1,228.25,10.0,1,29.91,18.0,1,65.94,4.0,1,2.2036,4.0759,0.5095038879128782
2044,대조,0,45,46,985.45,405,8,0,37,361.26,134,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.2727676283427191
2046,대조,0,42,44,611.61,16357,43,0,35,278.56,96,1,0,1,0.0,0.0,0,3.99,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0713,0.20960486792950048
2047,처치,1,74,100,3675.62,262379,60,0,75,1743.11,922,1,0,4,272.73,121.0,1,617.54,11.0,1,121.93,63.0,1,276.58,3.0,1,4.8702,11.0275,0.7103130420750552
2050,처치,1,122,135,4463.96,376416,6,0,99,1736.99,772,1,0,4,150.42,70.0,1,200.42,5.0,1,56.19,29.0,1,78.17,2.0,1,2.6861,3.5789,0.8495934654565118
2051,처치,1,189,288,4923.16,250384,125,0,150,1651.12,633,1,0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.8997112683574974
2055,처치,1,81,87,1476.33,31667,9,0,74,584.99,246,1,0,2,148.0,57.0,1,301.13,19.0,1,66.23,28.0,1,125.48,9.0,1,2.6429,5.3773,0.6679387550339487
2057,대조,0,85,99,2461.3,226709,15,0,57,839.22,445,1,1,2,74.37,33.0,1,290.48,11.0,1,26.82,11.0,1,199.2,8.0,1,1.328,5.1871,0.7107770976572415
2059,대조,0,39,43,1839.14,914,3,0,35,995.43,454,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.4536381783314153
